temperature,humidity,wind_speed,precipitation,soil_dryness,forest_density,sun_hours,fire
30.04884357809986,51.9295946675731,21.16489277048187,33.166099534920164,51.68296506462725,0.42343448599870753,7.554159371542207,fire
24.953938526904103,57.3817416791521,15.673930617034616,28.870576559241783,41.77013220031259,0.43427584854119006,6.40063087546766,no_fire
25.970650202082627,41.25188959181181,10.499335328311249,28.17879416379961,69.10406893727335,0.6422578916231507,6.7464927515506465,no_fire
29.217534770598387,60.988441841373756,19.28741230625836,31.57248189985243,50.730199257606046,0.4068876537283043,4.64318830787589,no_fire
30.425511660666537,51.485631918869274,19.06030602665195,34.617122972904305,58.614621882583606,0.4792639798773402,5.944916328072174,fire
25.425885049027777,32.47033366287873,18.489227666647988,26.04822928311699,72.81389206296762,0.6348800731096702,11.127461857707413,no_fire
22.797408136566077,42.627981184709554,11.066413212026207,34.27122870384672,52.78520043488006,0.628885471641556,6.998019862157609,no_fire
28.7216254636875,48.48114977292437,15.748474124134175,26.002526532564623,52.082158259472585,0.441962796564297,8.924781267842178,no_fire
25.675912375552855,35.173801109253525,9.89035520481623,31.636330089281127,86.6634471320868,0.7866611528827612,5.140984115208636,no_fire
16.711034460291064,84.63273300180468,13.183251231527226,25.615465362600656,4.160735606500084,0.2662872749186521,2.3043558702755194,fire
25.999405457976078,52.4627411194796,19.330415953991068,29.64343712543546,51.435961129276514,0.46962493817899087,7.292048620851269,no_fire
33.835033842828764,52.77071931967784,17.797142866043103,18.100978331969326,60.256613270888884,0.33882410774276495,9.290883706119105,fire
20.432730423806955,68.84121628687053,19.01978394672879,26.213739275990186,25.648608636087936,0.3437940264141084,5.807296891026856,fire
26.912179886910426,62.52204109767831,23.489928562769286,37.313583716896126,52.169440580221874,0.4561378108797914,3.1928398932856323,no_fire
20.789420462346452,19.04268709642932,23.2382277119034,25.884954328095198,88.49552721298438,0.7993173049684821,13.537465099340013,no_fire
25.949560529323293,31.703655879544627,9.282764368940837,31.686819005985868,87.67699190306782,0.801598587901275,6.002225633956532,no_fire
27.99469719782833,55.45881358672466,16.180878210905597,28.740568524394863,53.053693755256226,0.453731267776951,5.903535520592539,no_fire
29.15857959804315,55.57004872370955,15.611610711703563,28.707933886750258,56.94654385127628,0.46107154700264746,5.338508780031261,no_fire
26.62050534200075,60.2570215265428,21.69895400388366,33.23456260631342,44.48014000767739,0.4086717876363983,5.575233115725466,no_fire
23.648439481009063,37.8892610745219,10.026525270764541,30.380081794220438,60.97493848543607,0.6568809522997758,8.102550740296,no_fire
28.64129935302171,65.53185303690259,17.23863262127797,31.07435440582058,39.23369528398677,0.34760521798247934,4.483529488694526,fire
22.87626617894994,41.66302779677791,20.235140025387597,30.10941824618558,63.07362696643939,0.6082395301388739,8.701494268631041,no_fire
27.167503398656194,41.18061834070299,16.341972166099545,41.83945651423734,53.323234935306765,0.5870475593582096,7.351189876564231,no_fire
17.778332207689793,30.334645092476766,26.759498694074445,32.60346742603943,81.63808444708089,0.7961017001162287,9.713413827481148,no_fire
34.102961403480236,54.361087424583374,19.985989739661058,20.77010067772922,54.83490413861104,0.30391673587655244,9.465566394972928,fire
33.00943982587622,50.53054405776375,19.208047989336055,15.128241598762681,66.49348128317455,0.36533805002122377,9.961253291783757,fire
38.284973451307955,50.629163053443776,14.895260175946223,25.35959057110412,53.437971099091776,0.3025454427771226,9.302276191632295,fire
33.81880725360894,47.29277381983934,20.867517969774603,37.080783146281384,47.56231231238007,0.3830574830878385,9.198160049137687,fire
14.530498969285995,69.28524872168693,15.3776522553678,38.274259025302456,11.398590828480105,0.44699387303821303,3.4152380386463514,fire
26.02021646375898,38.97739841484436,18.194485466550507,21.228396447890248,68.761343690226,0.557338538098036,10.765341080575894,no_fire
38.19257212467332,46.254464891240914,16.150917997000796,30.539813287435695,59.500037772935364,0.3746819957218498,8.872116675182657,fire
22.926480954716883,19.010297781747276,23.317097931654484,28.735073909455785,82.85706244662607,0.7533385062205533,14.030397925686163,no_fire
37.84406648977073,43.26136127281198,14.98067096001924,26.596214268803827,70.50103130799735,0.43194426849110085,8.822906919976298,fire
26.101743842895914,52.09798594871113,17.144435824043665,31.193103921788943,54.65015462598524,0.5095842225786874,6.128668863082149,fire
31.697930575029325,46.5889586131147,18.059360727281884,31.76501581342382,60.606333758681785,0.4729473421576011,7.840863804349917,fire
25.810662611551688,46.18692219708295,15.032588579802708,36.29795444939587,70.6639931319307,0.6639012816327505,4.000215064064059,no_fire
38.046613688612126,48.448691850838955,16.70013019794564,27.049417331612023,59.356279344173075,0.34511014124535566,9.089589357148752,fire
39.44593607469184,48.1073981946753,12.61277088816162,26.329621322799056,63.73598076262372,0.36927860743748625,8.043012142084692,fire
25.471477935450743,29.937189522850467,19.96127325086274,26.401869343427368,83.49789896892591,0.6945118795316547,10.600686159169765,no_fire
27.075465164109204,56.5693049745814,20.37366761023851,9.417571761470937,62.59914782397495,0.3728873558907682,9.353479371102592,fire
35.13974487567701,44.03197615725142,17.194170988795175,25.00698137356428,72.12214016640844,0.45623991279158105,8.803833826885041,fire
22.657747748600787,74.6163146786375,19.478463565537236,23.916052656699225,21.426473329183302,0.254340155885043,5.505343095044727,fire
23.357703995142778,50.728639504840444,17.739856693593232,30.00824588100454,60.05529384729245,0.5735094870424786,5.7968449007454925,no_fire
39.669160198830525,34.592829699250444,15.935907157937903,28.750707475943706,74.95596915988361,0.46118004112491706,10.902284686132036,fire
26.421050801301867,41.843536133016215,8.594530678967098,26.805148944585447,74.4453607539295,0.6664973661827656,5.74257134162868,no_fire
34.18166053309575,37.83588452407123,18.016971167836726,14.917789637394524,76.68515212059323,0.4452444547599932,12.48798631613736,fire
24.70411163865773,42.094134530376934,18.374588379441512,31.74813968237898,55.142318008740475,0.5565895348214325,9.210171848346489,no_fire
24.42475061851184,34.23057544677911,8.598572032147707,25.983751477923583,68.26261932211268,0.6771249510869894,9.017505227548222,no_fire
32.366034019366204,51.8342475298782,21.51557982399667,32.545445349560765,49.688233661971104,0.3721486392329392,8.411303273842838,fire
33.09053170232787,49.64482706435325,19.52536340070986,22.07347135435313,60.403735308080996,0.3738243478885461,9.62236334888664,fire
33.94294469738401,51.37638953458696,18.90119526241496,23.849023751800157,60.890836601799705,0.373889286759191,8.569207185334363,fire
23.226034650822676,24.365387600833984,6.550082699125171,30.364308724023772,86.6721411821688,0.8642368930569349,7.8617970604547445,no_fire
38.269162098720884,49.968411710977975,18.239622616841828,25.70192050011947,53.6372767010727,0.28819878791707454,10.11244147758997,fire
26.070955629554252,56.174468914830896,15.791791580330413,30.961885698049816,41.844078613261566,0.43370482354623646,6.472247313343331,no_fire
31.17773141136948,50.241651331838284,23.240268746501183,28.02504825466521,50.117517246543436,0.3582771055289177,10.104477742634556,fire
21.861507416142274,15.71706848815079,23.010465741173363,33.16414348968571,86.25840988862568,0.8265751700038466,13.355597196185109,no_fire
27.07723830422721,52.57866029594183,15.231590024304262,25.289366294731327,55.06456576272949,0.47055224960087216,7.000676586913505,no_fire
29.101988129691193,57.84471222467495,20.437903518460306,21.354872415989487,42.73510746994234,0.30198499625520486,9.414057868305767,fire
28.83349730322372,52.23840922385661,12.739304073415553,30.330441036455113,69.531920594151,0.5724402152911943,3.5244743488831984,no_fire
22.770798863654083,32.48263339018775,11.520160385565202,29.04622336589057,72.31683532326632,0.7311086697151887,8.668984273865314,no_fire
22.399284340347606,64.30902816577446,17.878808130435598,30.702340019551148,30.271382204811875,0.3874472404966775,5.571522414441368,fire
20.31373375825957,14.89509863461938,24.2670742089015,23.375579354323474,94.90328887779525,0.8319079888795262,14.654786192211787,no_fire
22.91785581469614,32.76397880361739,21.479526558001425,28.51516082254191,71.41499225736065,0.66134216072703,10.96390247115963,no_fire
21.646492016733347,67.66826929100215,17.93428929297311,24.77525681509968,36.86818513460031,0.3892062607678112,4.794689618307177,fire
20.043195011584714,32.91797318196933,22.27270742016262,33.02713316308995,75.44313399100758,0.7496692568860115,9.0579592133619,no_fire
25.90279306271602,37.11422503484269,19.61247056073855,24.94703448380111,71.0395942888353,0.5917572009922212,10.454995596901682,no_fire
27.88529102794479,59.041113682237494,20.000127649979486,34.702637901834926,39.5722073281708,0.38480060704780616,6.163547469883083,fire
24.800133847805867,43.210692089664164,14.56342007993199,36.64491259548521,60.83826263182394,0.6368981252562549,6.088820647360522,no_fire
33.7313327230777,40.429092003021736,17.327338102048092,11.183318786681266,74.20300211384442,0.41176273691925797,12.674853343033659,fire
19.76946644813819,34.23397401746965,22.092793553226787,30.069666493747782,76.84763205613291,0.7406596062362769,9.034292376123913,no_fire
28.968458803781374,40.67821439476644,18.731332003074787,39.53039963492981,70.18516084442754,0.6276957214623,6.307249975785427,fire
30.80879191069831,45.85589732160079,18.304844778781952,23.28057952828833,71.74862410886026,0.49629427786748576,8.317866130604921,fire
32.76540474702631,44.00700802846741,19.91349543199553,17.878113277674267,73.04623267763209,0.436419884709412,10.571228531686097,fire
26.074787977356053,49.42599566186601,20.955986789480992,41.637274725582245,46.23102055511648,0.5127743953921939,6.62636935654057,fire
39.6384489544304,28.731002919509983,13.929070989024357,23.15223735372981,82.9852604610591,0.4994837622383747,12.459678175486363,fire
30.715639804165484,53.89127231601256,16.13583652250967,31.422782240094627,66.84811608424718,0.5117943552787785,4.1135780865271006,fire
23.520162906494125,38.746813025996985,22.942035254365912,32.475920462071734,65.6542048552721,0.6199142833993594,9.3725967136642,no_fire
28.77307497943994,56.248374518665784,23.738920752757345,14.429235234168003,61.26860540496849,0.3525333932827123,9.441865716436508,fire
37.343248913638675,45.173450342787376,18.239895251359847,23.239963282092123,62.12928268872386,0.3472530051252464,10.840020075879963,fire
31.244611289416007,46.67248013451298,20.563918188419777,41.42679897061483,57.760182336823824,0.5089917243726673,6.4771017801134425,fire
22.848703124633374,38.879501211658905,20.54195498827181,30.87581781153425,67.46640644504816,0.643807609639599,8.831533610526865,no_fire
35.3737797440876,45.661461266835985,22.87788921637762,18.656517998530674,57.457226049877704,0.29326100969259916,13.143564905712916,fire
27.61359515777773,40.36213095810204,19.9752383457406,21.02343115163441,63.96224128707078,0.491269196497617,11.66998367339376,no_fire
26.35112951167706,46.515586083029945,13.308214484879292,33.34182590567529,67.7781878979164,0.6305152029334924,4.709724129490596,no_fire
35.55929602028725,48.939199212245995,18.164515269892732,19.67761098612513,60.56454160282867,0.3330107481197345,10.424342718425281,fire
33.866876759217,41.133278437788306,20.444678878412482,14.38846152776391,68.87103275118614,0.3796274860152098,13.175982793517942,fire
24.616387317947567,52.518570152767055,12.350528895285809,27.985304525065295,43.39081379102479,0.4756045790254661,7.176649435604602,no_fire
20.44161975922266,59.103646190681275,20.928862811124098,33.97201858533481,31.81938828566154,0.4418554385409578,6.640889214231716,fire
21.13744712821652,22.943746833223152,2.178152740616036,26.410665350770728,70.20652323978786,0.8079529894520243,10.448616868354579,no_fire
24.85685066226019,43.9258895421827,13.347054405629564,31.305355105461846,62.302874369399774,0.6161953204864647,6.623279534574469,no_fire
25.146297219556946,33.627988735113,21.224790412009,25.75537568632162,65.48545536387928,0.5769517673383662,12.446192118414789,no_fire
24.88141074145047,68.46844800016845,18.68386549552559,28.727661491374896,29.900308397489056,0.3201217553056168,5.253869793917967,fire
24.516624889323076,62.15632941344184,17.08542459990768,31.058740869884296,40.00786118539319,0.4232506402983171,4.8634460062038505,fire
18.508935869410372,17.029582304213793,25.666499372548742,34.56983430745164,82.88397484907577,0.8471038337394796,13.215374861042156,no_fire
29.501649688734922,51.62979665648315,10.675158029152827,23.777801287203953,59.87734426277023,0.48138365428905,6.307586104058843,no_fire
41.93130604261274,21.78670747245784,13.347086188832387,31.12129777257451,95.25586458699595,0.6060917455897581,11.230652552157872,fire
21.309342283170416,30.346327664653092,22.434182074657162,24.50344623407811,75.54144246763771,0.6843625420238661,12.038955769889318,no_fire
40.992676777112564,35.618601375580944,13.007838418005123,20.314112856315905,71.07251520037053,0.3815974599506402,12.649245625966254,fire
24.45138387143529,63.7641139222044,17.1590734472389,25.953467964604165,32.79310692974876,0.3471976421685665,6.594815604373777,fire
22.900747622958555,71.87737684977736,16.145311300676394,23.69002082988815,24.931442902793144,0.2959742351860132,5.246377305119406,fire
30.83234913768615,59.7625989430818,24.721042363413268,8.599286165191781,45.36020901526476,0.18116087954210752,12.49220365126303,fire
21.59365112892896,31.873303574041316,7.992098706773652,35.639843197880175,67.65282945947355,0.7859141336938136,7.126375485940472,no_fire
26.180683842084946,41.294360387000985,7.125648164601512,23.678983544821616,67.28885894845419,0.6206263220742043,7.351228442176365,no_fire
22.901707479260786,43.52160686724898,12.924258827261765,32.74841163335578,48.02571708640204,0.5778511335798641,8.172030847132504,no_fire
23.771837010302313,31.39824846141622,20.510068182637582,28.632951953225696,72.69113727015532,0.6659375227302744,11.097562266988552,no_fire
32.750156365975826,59.00200855156389,19.272503617162524,22.53772298906878,43.58466744067662,0.26356737595699953,8.893614776477206,fire
28.887208522457307,58.25604463859993,17.611291855426533,30.128886300471365,56.37540360375716,0.4517072974413811,4.619930270362307,no_fire
22.465673928202357,39.02065813752411,10.552242853529265,31.180514162773875,57.56687988549104,0.6541919100696312,8.008466720457035,no_fire
30.67600157444833,55.249928219510636,12.847706415355024,26.22048228695036,43.01981903791788,0.3620986656828833,7.6900418361395735,no_fire
28.53003756553051,40.18442219639017,19.300716072143878,30.637797479708848,55.785756652645325,0.49616570658910597,10.70022791892949,no_fire
23.2410390519917,38.56618000909844,10.149517964635157,29.94406605065886,61.814578128998036,0.6623605510969741,7.832493673478716,no_fire
26.88393101775152,42.13096577156584,8.254818671908073,26.560475779697292,67.04788962193882,0.6178638222242312,6.789169137529997,no_fire
27.07539933196836,40.215887949681985,17.795357215271732,22.644160076859013,62.95087921928951,0.5168914164270854,10.957841369961846,no_fire
24.584810010689107,51.28973449086496,15.598857981191369,32.07833435110187,46.77893146273531,0.5048264507095845,6.812065958247977,no_fire
25.07240931066311,54.768246912006475,15.585219504905663,27.674108757028115,44.22541520539839,0.4464525567959945,7.1502450848097325,no_fire
20.737638101950267,30.514290347843975,3.1619269753649157,25.826292866696566,57.98584019979438,0.7154137875872164,10.110348163777418,no_fire
19.327471929460103,24.47677242220365,6.314948606929776,33.72768302413534,66.65922490779434,0.8321073785222868,9.424598097943194,no_fire
32.09212175148443,55.023941219025076,21.342125236048663,14.589020704026058,63.46544802420458,0.33389529603142665,9.41728253321311,fire
26.592811708880127,44.153823662347904,12.387086575444306,35.15480507847553,74.9679700887431,0.6903266464440545,3.827001632459153,no_fire
27.13879479853033,41.289426199125046,11.06468634738287,24.206006603253012,76.00543541330764,0.635388873294249,6.909869490309391,no_fire
35.45090951160779,46.658946383270774,19.035738032472818,23.99431622549573,69.32665865760508,0.41168656031296746,9.038755521334563,fire
19.511587005047485,29.286959991362775,23.143552915583697,32.6402326847422,76.15299655065364,0.7639127011190832,10.320175540264449,no_fire
22.002598461189876,34.69631351359716,19.658778277156866,36.41178170418671,66.55614922134362,0.7023382447030093,8.731231666160028,no_fire
21.643440809365956,35.11611483350123,8.965500917400195,28.752290690225752,59.67311481989896,0.6830331353200674,9.062603126681347,no_fire
29.149130272814205,56.838722957846244,18.33677124432249,10.353644878183228,65.52920156021631,0.3755261542636508,8.469308504465195,fire
27.00525417128178,50.15957749436535,16.844700397568417,29.066300758453824,52.88951528275876,0.4800797132498156,7.559984756164801,no_fire
27.456826992719904,48.826244767092604,17.25792083819916,32.723258153335195,49.205078931894995,0.476708043022086,7.838083676457749,no_fire
24.475673359174564,29.790942554109293,23.227376366463293,29.143518093553084,72.56691737054459,0.6463853786729956,12.18552923358505,no_fire
26.178004805984035,61.42963148649176,13.532015777684594,17.755217687651978,48.40851238810083,0.38558815779942646,6.395041350214619,fire
24.052299552831144,37.21149962852142,11.102040161823421,29.942279094234962,59.87154381614506,0.6375018965623018,8.866523096265539,no_fire
39.43656648558452,39.138390199837765,14.582177004377069,23.8292786837907,66.49679687150666,0.3821688186686081,11.506741484904696,fire
26.644680177490958,60.95506577309263,17.703033352426456,31.43244453289646,36.46515390120134,0.3737421236499821,6.105777022376517,fire
25.38042224568406,45.549608803677614,18.929101225656996,20.551317245445233,60.5933657453837,0.49467261880494295,10.08549902259108,no_fire
30.27493820707243,47.46175360431603,17.416080293082086,34.14532429665846,45.02076052524417,0.42301752048836144,8.98241637320894,no_fire
23.621294029893193,29.48951658369402,5.168273171430297,30.054791908394957,71.5258360250475,0.7657455838698795,8.284151853773011,no_fire
22.26342016161,27.85373293119009,23.3295280830678,32.576912983569365,74.0442993366232,0.7136072927180608,11.519388052260956,no_fire
32.958854849151564,44.368790282594574,20.09874215986136,20.59140892263997,75.6419007869877,0.46291181884569854,9.512524812330765,fire
22.90142734034626,62.53928081641541,19.333410280878034,29.37691225524798,28.775802146035105,0.35962954654052154,7.042059925799813,fire
28.23223058286721,59.1584132366622,15.450344267462745,29.377698905813137,47.198065358703616,0.41558172111397534,5.310709951251438,no_fire
21.046957314880366,31.62046986794286,8.959369258335675,32.95562216141328,56.418543786397876,0.7094008285283397,9.614248751694479,no_fire
30.142306864159398,61.48311125071697,21.230099669236868,30.390407285987415,61.93726779958064,0.4358096171748111,3.6402577999186287,no_fire
26.00472526081151,48.93473452751961,14.730510140622876,28.17164619552438,60.05885747954715,0.545286617491232,6.517534937297234,no_fire
26.022637301622872,48.02839210083472,16.245147410503478,35.209148152711656,52.40254717528406,0.5395397866520097,6.64022543632966,no_fire
23.378214125649688,34.853815750612654,5.638484497809148,28.688200268386414,71.95710849237844,0.7459000359902603,6.879928760734591,no_fire
25.844583470348525,68.54513589978079,17.043996867210424,20.986655310836632,32.702981893063395,0.28270628122387476,6.382579460814889,fire
38.53602717539597,47.843476960016915,17.920196543525652,29.386839393389025,55.6617587922814,0.3261830944299143,9.615505972799292,fire
26.29305945721587,45.0390502290185,14.803242281597372,36.550141581990815,62.60647492648222,0.6176343697841271,5.5165207096725615,no_fire
19.492866544024558,32.67514143286674,22.34596922879254,22.74366449165686,82.04948460593381,0.7310408762334664,10.47093090761422,no_fire
38.66484589797518,51.49120212040623,17.69064523130939,27.307580537451326,50.09741139076451,0.2715636742311499,9.713510298180793,fire
23.022654177790564,39.75360452131942,12.859105691640819,32.824290675737515,64.1873243094414,0.67770179624592,6.981980894050274,no_fire
38.69880136712288,35.380435403822716,20.21228107047565,26.001164452142028,67.9257090205534,0.3918538983088179,13.094310818365637,fire
27.051172078944084,49.38618709097574,13.209071881821657,30.925926283100594,54.60744900233708,0.524047292752536,6.362391265841836,no_fire
24.354434020521605,33.736388053908954,21.17818165217057,23.575627450776118,69.7819076561256,0.5991941345969761,12.162098286670641,no_fire
28.721538031786086,50.40923360565293,16.31325413578719,28.042209448629745,67.10006365676622,0.5302327915898704,5.739565038680635,no_fire
27.099935882583797,51.43777400442842,16.953734647011313,29.16167446055192,48.40161114066349,0.45000571109758,7.82588958367999,no_fire
22.336352786655304,74.79764559304911,17.132115992424755,21.165957483570867,22.99876909180276,0.26407519372448424,5.307960109054218,fire
32.55659825016278,55.027068160472524,19.78014092886537,21.531223187143393,58.678784721594894,0.35257354911537897,8.255468589583607,fire
25.884799021756564,46.39957348548866,14.801458934449215,35.944800330892924,64.94351175555714,0.6293317207984492,4.818526099493177,no_fire
25.65579797315286,48.53857217485434,10.663517510729692,30.177912999396714,55.23957150714078,0.5609212870273257,5.984638703744506,no_fire
25.690434012290247,43.456549334135204,13.615327955805853,34.19420157603407,69.13838840256918,0.6597909720644053,5.269895471709336,no_fire
29.224647533379773,63.317087099255616,22.146534069671645,20.70103365572139,32.16299951136238,0.211938915929251,9.746629719461346,fire
30.916023735682128,49.03886662586184,14.757280527991512,31.7004553572267,49.57859824660256,0.4351041530836126,7.890730196085324,no_fire
39.0899386592142,49.97728695472304,13.384527424175358,27.630383280565734,59.67057894121759,0.3502781790625136,7.858079067326881,fire
23.700534542803233,41.975492207406255,10.93711453506741,32.94533614120263,59.11145307647721,0.6451758174093714,6.674796668138306,no_fire
22.760566369921413,38.74614332092542,21.377785878193595,28.94129739031081,65.97205235349095,0.6201551040404889,9.70560970884236,no_fire
24.05252853951751,35.61171984326215,3.7482144367426575,25.248882679354967,60.22612048728517,0.657770060319621,8.851187847110053,no_fire
32.03696470160443,43.798221691112445,20.964237690508373,12.270702839599503,75.40062329545898,0.4199143952547586,11.70627450151914,fire
25.367149443701244,38.86356292255881,17.61973850665361,35.992964136380884,57.02590717526993,0.5969479833905125,8.92155659460125,no_fire
21.731589451136845,72.13434323176283,19.039038639254958,24.183074318503255,23.027986379809278,0.28807899716013635,5.785289719597603,fire
30.785272549534923,56.161258931482195,22.94439046711559,27.224589537257035,47.523399529433476,0.3302150094596743,8.655396284383638,fire
24.671505966111877,81.50926134449129,18.511812921579928,16.236538067147393,16.387704822152244,0.13525492760296262,5.874259626181868,fire
17.485594687221013,70.92587896001447,19.588236419461964,29.03022510859066,19.59902007057438,0.3622470569959538,5.101787576083648,fire
38.94888247076558,34.59752160145486,14.528861492201784,22.545981912668722,76.2851846535012,0.44893440645388055,11.738127450327228,fire
26.015748782105582,62.998810895060686,21.038256101957575,26.726812169698444,37.16610186613609,0.33257085758437843,7.051438895753937,fire
34.68270270313637,60.97671697041119,20.56953994585695,19.788292624832447,48.85528210810394,0.23425072557266535,8.652821006455701,fire
30.583045398614935,43.65673128013226,21.95864739097343,15.67599938715799,71.15776505101165,0.4335181565378653,11.606309649838808,fire
23.133696016410376,36.37566605924846,8.333484274673225,29.137876878656286,62.46638106111446,0.6792087644150988,8.225920148291642,no_fire
26.202798044134703,40.66092717481154,8.762700208586418,26.442247925657036,70.74889728432991,0.6490069036512935,6.757212779237226,no_fire
35.805367606090705,55.04175073543374,19.392856012775482,28.229742431862967,51.83608375418784,0.30989907483957646,8.076724778869925,fire
27.254292129427576,40.41945430169356,19.53743978560422,34.407171965347764,61.216638266526004,0.5670017097065523,8.831786300216265,no_fire
23.179214716110835,32.299120281022994,20.959528077337122,29.27773137468455,72.16037684082939,0.6706994833366513,10.752820123479179,no_fire
37.26298125191002,59.67661770447822,19.836044625124543,24.082899237108222,46.41534762989871,0.21681687968735597,8.636093662435696,fire
36.836727380524984,57.55048286691064,11.917380016856514,32.877558282593306,27.201842785228123,0.2225627849356775,8.392142553671743,no_fire
22.396950378103117,64.62378684432447,15.196776767116878,25.1288491682544,29.40105507141352,0.3627778017128548,6.314441723672336,fire
36.560220428216866,59.55946781281317,20.179113335799308,25.66235361794662,44.212093376407346,0.2230643623002817,8.61209910679709,fire
29.821697540348705,48.884410309203005,16.260329300308015,26.632346819536235,53.934008868106964,0.43580371574415455,8.634916595534406,no_fire
31.222859406004595,39.18782753739559,19.049747780144905,9.769080873972403,78.05582467559772,0.455098158583556,12.85457512773834,fire
27.75776071301411,47.6435676733648,8.797895018911712,23.79720894629401,63.0265548000922,0.546940970096769,6.483354551405355,no_fire
31.35193794376325,48.53949476191134,18.474561887446352,30.054835726596007,65.37671407414882,0.4864154146143339,6.94574129585098,fire
25.652751906600507,64.5389772524849,18.02746718922147,27.755836025329618,32.11323117552412,0.32954894093357595,6.378403482799863,fire
26.69374406363114,49.585937506507534,19.007276958656277,35.7795025501961,66.35845829348986,0.590843007970278,4.625880064215119,no_fire
32.723814004076345,58.139278938052996,18.20124431116538,26.778777407153907,54.50877159190412,0.36020559144117364,6.351046050319461,fire
25.435708488533507,43.645999127192184,9.456410866399251,27.237668787898937,60.315614597063565,0.5947202148736948,7.197942490759751,fire
27.624178769215856,48.762946107794704,22.085988621552737,16.844537009253198,70.47414053757153,0.46630439983760524,9.423674324092243,fire
39.046356550660974,39.483567398708374,19.757594250009255,32.1347022986219,69.25207402821422,0.4238173352989697,10.119310342849683,fire
34.49973896991559,43.571504927448785,18.581861571969107,28.339214790106116,75.18571872385802,0.4967790376129848,7.938904999639022,fire
30.600719492945892,44.10208326488481,18.661742651058287,10.968466205454153,73.97487346330324,0.43785474429421045,11.436159328645868,fire
35.16431718139157,55.01434801187142,21.83144669086135,15.85092460081769,46.71865086615542,0.19942404940622624,12.121955932479628,fire
27.737090935224135,56.973761888273984,16.142886796416803,30.677072652943984,46.37750303949176,0.42832135596943655,5.9131540650971255,fire
24.61052599266027,46.96047518454567,11.157848900891722,27.57508442520639,60.436206573438135,0.5907548113227432,6.286723299468941,no_fire
10.000407,85.7452717273129,10.315786098568854,25.79442865115446,0.004812,0.35768195017206234,0.999759,fire
25.062039959464776,31.61773880129659,8.793125415772444,32.6771604795274,84.14672689766348,0.804292141544257,6.098222480086255,no_fire
26.797817663613113,35.541598177479486,18.68187043173148,24.206009059711906,70.07966595695743,0.5782023576951842,11.196686281186818,no_fire
28.600892792356444,58.41567251686844,19.53910173945477,28.427697553775303,50.39805589317836,0.40013409570402986,6.212095655958735,fire
28.299640778829,61.59372710235161,16.315341710134113,25.963243528604725,45.70723979291529,0.37325501197561517,5.727961491367916,no_fire
26.328987170178497,47.13553808925592,14.831881643365865,34.44244438429269,65.25520947270577,0.6129352522656473,4.949206758622334,no_fire
29.158984908116334,36.95738774858269,18.693652277509823,30.287625311610167,58.80456283655414,0.5138941756538199,11.328239746208645,no_fire
30.470895269178776,48.84344296233975,22.29484475990657,34.47009735617937,62.88247344479418,0.48979015789875663,6.888587405827614,fire
27.370085119253876,45.887986973846694,19.945901217862982,38.969157534383186,52.54443055531766,0.5278281447220141,7.40725569347115,fire
